500,15.848011826263088,105.67765047329539,4224.533908279288
4.728335345979671,2971.3048359641834,9
48.80714812871602,2559.6749855863513,8
53.7731946488541,2522.3331233656,7
61.916884843324965,3057.522124629087,9
15.065327416015192,4101.983584874591,2
70.65562178772176,3446.631443323968,6
101.13037943351968,1657.0798206121772,9
57.91615322239555,4116.390145649839,2
100.01864373569794,3757.28339356499,7
1.6599836423127081,3968.755765606154,6
85.9718210570523,3031.7520209929653,1
96.9156066410949,1304.6913721972685,6
31.813908604324208,671.655377383171,4
78.93197495970618,2105.8355596055767,10
93.97631851889713,3365.8324776399,5
44.66539414892566,3752.913801387913,9
57.006695420300126,1393.5895667934392,8
19.903175713101405,3651.9432212598053,1
46.456865206433854,3959.1834199767036,7
59.500099692908165,159.82507349565228,3
85.36549919763738,751.8929206688612,8
103.54743603341277,1075.960616390726,9
80.08144066482618,3122.984956976752,10
48.96499683196561,3007.3206022086383,2
76.42808395160358,3025.198032037887,10
25.165757249543546,2437.5624441220607,9
36.78518384174492,641.723444373391,6
26.581570275965102,825.4860041952142,1
12.689134852769811,3206.5762047944972,4
88.31396513483415,3802.4151506657895,3
30.409702204226434,1552.8467189831601,7
71.82616301583161,1680.2707503808927,4
25.81012808313244,3814.4015606221624,9
57.08701531742718,3910.8074749376783,5
56.47869575968022,2349.183911627815,4
97.66496142013354,1723.4089164742318,6
80.92874496772289,2277.483823630971,3
11.11720067453337,1657.7290760089822,1
102.17940986157548,2568.430499904178,6
62.33591675334205,6.5275962501455895,2
103.64386379447353,3454.9111026445594,6
10.219243373906176,2157.3971999744867,9
24.680327175169754,4028.6957097843056,10
65.00992110292417,569.3280386191609,4
3.7004245404398044,2270.8290568210646,4
18.488761697038065,1857.9920772750381,9
43.65822502750071,1499.1400311895632,1
71.78001729840679,3470.9545473793473,2
57.59198828289051,3213.3530825628964,10
20.56047486460034,1182.6333880015882,2
75.8723645930467,1816.214946835577,3
73.79178580618424,746.0220992621652,4
64.51573516504982,2348.1285897928715,9
14.57033891187142,3605.516744105273,3
17.106595347529424,3419.1629653111104,5
39.534947225023664,1765.4898074165233,2
59.88170880516307,3895.9034626148937,6
98.4858220014367,2774.640700024393,3
21.825324586195585,3627.720893471025,4
56.14409504287639,2891.5901407097763,2
45.87205601434941,1912.757682103494,10
34.04786295757545,898.973112670914,2
88.92569954828343,490.82812575131976,8
11.841511804758097,531.5275501834246,8
61.506582565962695,867.3533272295491,4
49.57052778776292,3283.7959787040227,3
59.30309964453268,586.3430137687707,5
37.68761175790136,2988.199749027078,7
71.87067782079743,600.5049037224212,1
95.8775402638864,156.95280041451701,2
0.7387054853820157,2673.728238382335,3
52.44264087204671,3970.4363339910337,7
30.955107652715334,918.1498072492758,9
15.704956515393524,1575.653819191839,2
15.047587396366946,1072.4741822438466,1
58.33748907383145,2233.650427920713,8
6.778394702070199,369.295179246763,9
4.0038597232929725,803.9921613122998,6
24.904434679355667,2667.0582971900517,8
88.29425750685994,241.51705330080782,8
8.721502277663253,2625.0735266290008,2
8.189093165154558,814.3194854135907,5
44.11454329972528,980.7081146203371,8
102.14786116294637,3849.413679148175,4
90.12586324114318,107.7208509197641,7
26.18936620797146,2882.8580338882816,5
47.738704797312884,4131.604846417683,8
62.45593638941534,3980.12813098061,2
8.252536015256334,3723.2391379289948,4
38.49865614402045,2645.3586514641797,6
70.81340120291684,3563.372922394927,7
13.299399578269707,3765.9507820925664,8
90.8100192045896,2708.3699383007624,3
6.2736867468168285,1599.8605007246254,2
89.1409208913665,1559.034260419105,3
39.837428872729284,2115.528010671201,5
77.68337896107528,3447.6552647965364,8
102.01591020675023,1526.6175654603235,2
47.23605733027219,1760.7188708301896,1
57.389678010472764,4012.0055015759954,6
43.25607171239229,3944.1784299275587,1
35.65044667188115,1587.293767397487,5
17.184591486020086,17.0078714181482,1
20.560403421033804,3537.892722519658,6
93.35981735744204,1223.4277181877144,6
0.7834124062616776,2075.3629954632847,7
20.409054998858938,2048.439401046315,10
24.809527883167956,903.9894631763067,8
78.6570660201333,297.22144126674846,8
36.38672827914257,4065.169863059567,8
69.02688748906647,737.7716985160326,3
54.614320096565585,451.46133451987646,2
44.70821165606836,3401.6204176036404,7
55.64907238343649,1972.1256806298472,3
92.72293379958114,301.5306137016003,2
85.04495312639267,3603.787293738747,3
62.39955649707296,2545.6242410191403,8
49.45100717955234,618.7131021825408,7
36.80069139523909,488.90891840083776,9
72.62220213317751,716.3060938076289,1
40.68138818657972,3156.524278973298,2
83.49892470975416,2902.9118895856345,2
30.565748534770503,1354.0182161048779,2
14.157520549945298,4059.422528336506,9
70.4609442553572,151.6210653572463,10
28.79466500924949,2955.658943462266,7
104.68574608714184,2618.2423098792624,5
89.34780223833933,477.69591023793214,2
93.30576316453379,2181.7944237981933,5
79.45801017657209,1329.5858802223534,1
10.377809112522737,3554.1709882060977,8
83.74743833814878,177.00768792946954,3
77.14979102015494,3763.4477622719496,5
91.18941998184233,2298.3739691396972,10
41.00505203850951,1479.9253645232411,9
26.542531141944604,880.7859520012154,5
60.485582969503085,3565.9410954152136,8
77.3837993499078,455.670510816091,8
75.18269926896609,2477.236819189946,4
81.9470347679623,2817.8835545351913,2
38.26708291969445,2397.637268125532,9
57.447648341566705,393.32288458777936,6
62.81777674671392,2137.0493094116346,1
46.44231587475207,2271.9547567104933,4
63.862054294811415,564.3320286987135,6
11.5658405241441,2842.5857714618896,2
46.130468022113526,1342.946220116549,9
5.939635127023144,4183.911130563987,10
9.572331854778602,2260.6655660504466,9
42.577653820608425,3556.866999488961,2
97.7014110810662,2038.630537090165,4
11.955743082519074,1472.8839410641272,2
75.72409167449092,3299.680036184138,8
69.9291656009221,2344.9554294925183,7
48.94007817505945,3065.05303914409,6
79.02670250734846,2487.836271014605,1
63.96988273992461,2564.140222654063,3
80.33241790590918,424.83845021344337,6
47.90230290494537,1954.2356871934774,4
5.3243562151635455,720.45750268245,4
3.9941709920930757,225.26214190215345,7
22.092335840910735,44.494299853638395,10
75.26545227464689,235.04121291477466,4
38.90449643588516,2194.5771629489745,2
82.60043479519692,1404.3915738160015,1
39.592657182865864,1108.6671463200837,2
34.83420380661676,1751.0101427018353,10
62.4656271764385,3634.4779676598246,7
41.95545917960369,1113.327335522372,5
38.822720518875286,547.4811887547404,9
70.78211108184014,2894.7247695540736,9
86.05924863092713,2426.2010152278654,7
100.70845829257469,3540.6296147626385,8
98.57463955741461,1729.9508311741552,5
99.43560687928708,3517.9576288216344,9
47.745737424138326,147.68347372459735,2
45.139101525040985,2865.1731590556396,1
58.146817899415716,924.0141582461947,10
97.17822493305027,1824.1329517994716,5
17.834576391093947,1936.4818110198419,6
41.13899186595581,3312.6331879117283,9
63.977355482296694,1550.7538734381671,2
74.47390840316974,2812.670814911255,10
75.55158497199264,3361.3854892771424,5
56.0487042882727,3427.8826745430392,10
87.72120743490922,4175.8472208270505,5
23.28188065919088,2226.667034241137,7
40.29699232849804,53.860440480083405,6
24.288967542106302,1968.4327620043607,8
41.96226476013013,2292.0675484252874,9
3.5991654952250256,1203.959077149633,6
